family,label,initial,depth,lambda_fim,observable,pauli_label,basis_setting,zne_noise_scale,n_repetitions,mean_expectation,stderr_expectation,readout_mitigated_mean_expectation,readout_mitigated_stderr_expectation,exact_expectation,deviation_from_exact,absolute_deviation,readout_mitigated_deviation_from_exact,readout_mitigated_absolute_deviation
dla_parity,dla_odd_shallow,00000001,6,,YY_q0_q1,YYIIIIII,YYIIIIII,3,3,-0.032552083333333336,0.017261814561930797,0.19098771383458418,0.015260564845792437,-8.762992932154727e-18,-0.03255208333333333,0.03255208333333333,0.19098771383458418,0.19098771383458418
dla_parity,dla_odd_shallow,00000001,6,,YY_q0_q1,YYIIIIII,YYIIIIII,5,3,-0.095703125,0.019949939382870523,0.2311359619924638,0.03048435486182448,-8.762992932154727e-18,-0.09570312499999999,0.09570312499999999,0.2311359619924638,0.2311359619924638
dla_parity,dla_odd_signal,00000001,10,,XX_q6_q7,IIIIIIXX,IIIIIIXX,1,3,0.1640625,0.030654316059879047,-0.013801682182453767,0.009270245501130115,-0.0477817435379913,0.2118442435379913,0.2118442435379913,0.033980061355537536,0.033980061355537536
dla_parity,dla_odd_signal,00000001,10,,XX_q6_q7,IIIIIIXX,IIIIIIXX,3,3,0.18815104166666666,0.011951536296019414,-0.037322957130468744,0.011693571275082379,-0.0477817435379913,0.23593278520465796,0.23593278520465796,0.010458786407522555,0.010458786407522555
dla_parity,dla_odd_signal,00000001,10,,XX_q6_q7,IIIIIIXX,IIIIIIXX,5,3,0.169921875,0.008950343154210626,0.008370863877875862,0.024842405337031744,-0.0477817435379913,0.2177036185379913,0.2177036185379913,0.05615260741586716,0.05615260741586716
dla_parity,dla_odd_signal,00000001,10,,YY_q6_q7,IIIIIIYY,IIIIIIYY,1,3,0.17317708333333334,0.013214702558713829,0.1395355188787225,0.013417473833444517,-0.04778174353799126,0.2209588268713246,0.2209588268713246,0.18731726241671376,0.18731726241671376
dla_parity,dla_odd_signal,00000001,10,,YY_q6_q7,IIIIIIYY,IIIIIIYY,3,3,0.15885416666666666,0.03109363004234259,0.07713346790814632,0.007955302755489219,-0.04778174353799126,0.2066359102046579,0.2066359102046579,0.12491521144613757,0.12491521144613757
dla_parity,dla_odd_signal,00000001,10,,YY_q6_q7,IIIIIIYY,IIIIIIYY,5,3,0.14908854166666666,0.019411525411296322,0.06335711354609827,0.008924028325597341,-0.04778174353799126,0.1968702852046579,0.1968702852046579,0.11113885708408952,0.11113885708408952
dla_parity,dla_odd_signal,00000001,10,,XX_q3_q4,IIIXXIII,IIIXXIII,1,3,0.045572916666666664,0.02175882157170365,0.04568915735248824,0.02258214067172779,-0.03547963890502948,0.08105255557169615,0.08105255557169615,0.08116879625751772,0.08116879625751772
dla_parity,dla_odd_signal,00000001,10,,XX_q3_q4,IIIXXIII,IIIXXIII,3,3,0.024088541666666668,0.00918407290342831,0.022515167869950906,0.00968410959962849,-0.03547963890502948,0.05956818057169615,0.05956818057169615,0.05799480677498039,0.05799480677498039
dla_parity,dla_odd_signal,00000001,10,,XX_q3_q4,IIIXXIII,IIIXXIII,5,3,0.020833333333333332,0.00918407290342831,0.019670066739292905,0.009208461472767255,-0.03547963890502948,0.05631297223836282,0.05631297223836282,0.05514970564432239,0.05514970564432239
dla_parity,dla_odd_signal,00000001,10,,YY_q3_q4,IIIYYIII,IIIYYIII,1,3,-0.036458333333333336,0.024114920803974132,-0.03838225085785657,0.02513380134554708,-0.0354796389050295,-0.000978694428303839,0.000978694428303839,-0.0029026119528270736,0.0029026119528270736
dla_parity,dla_odd_signal,00000001,10,,YY_q3_q4,IIIYYIII,IIIYYIII,3,3,-0.020182291666666668,0.010477524049108778,-0.021052550133438385,0.011326826103427971,-0.0354796389050295,0.015297347238362829,0.015297347238362829,0.014427088771591112,0.014427088771591112
dla_parity,dla_odd_signal,00000001,10,,YY_q3_q4,IIIYYIII,IIIYYIII,5,3,-0.011067708333333334,0.017481408310022855,-0.011116219733078402,0.018270173573475056,-0.0354796389050295,0.02441193057169616,0.02441193057169616,0.024363419171951096,0.024363419171951096
dla_parity,dla_odd_signal,00000001,10,,XX_q0_q1,XXIIIIII,XXIIIIII,1,3,-0.004557291666666667,0.021434996918169698,0.1696952008376232,0.017204795096209365,-4.154647061413495e-06,-0.004553137019605254,0.004553137019605254,0.16969935548468462,0.16969935548468462
dla_parity,dla_odd_signal,00000001,10,,XX_q0_q1,XXIIIIII,XXIIIIII,3,3,-0.009765625,0.01408418466978121,0.1627332837023789,0.029222016209020055,-4.154647061413495e-06,-0.009761470352938586,0.009761470352938586,0.16273743834944032,0.16273743834944032
dla_parity,dla_odd_signal,00000001,10,,XX_q0_q1,XXIIIIII,XXIIIIII,5,3,-0.008463541666666666,0.0197040962896114,0.17245814409418567,0.016903805091094702,-4.154647061413495e-06,-0.008459387019605252,0.008459387019605252,0.17246229874124708,0.17246229874124708
dla_parity,dla_odd_signal,00000001,10,,YY_q0_q1,YYIIIIII,YYIIIIII,1,3,-0.028645833333333332,0.009114583333333334,0.21112849432881992,0.011830267930248025,-4.1546470613720376e-06,-0.02864167868627196,0.02864167868627196,0.2111326489758813,0.2111326489758813
dla_parity,dla_odd_signal,00000001,10,,YY_q0_q1,YYIIIIII,YYIIIIII,3,3,-0.048828125,0.01761425684696443,0.18225826963253558,0.030119495924818558,-4.1546470613720376e-06,-0.04882397035293863,0.04882397035293863,0.18226242427959696,0.18226242427959696
dla_parity,dla_odd_signal,00000001,10,,YY_q0_q1,YYIIIIII,YYIIIIII,5,3,-0.0006510416666666666,0.007249693180768259,0.19667714501063358,0.03835697707881953,-4.1546470613720376e-06,-0.0006468870196052946,0.0006468870196052946,0.19668129965769496,0.19668129965769496
fim_pair,fim_lambda0_reference,00000011,4,0.0,XX_q6_q7,IIIIIIXX,IIIIIIXX,1,3,0.43359375,0.028460277336451036,-0.08592230983553711,0.02301053344207008,-0.02441997051822689,0.45801372051822686,0.45801372051822686,-0.06150233931731022,0.06150233931731022
fim_pair,fim_lambda0_reference,00000011,4,0.0,XX_q6_q7,IIIIIIXX,IIIIIIXX,3,3,0.447265625,0.02201060091715751,-0.11217045535865161,0.021356571640893968,-0.02441997051822689,0.47168559551822686,0.47168559551822686,-0.08775048484042472,0.08775048484042472
fim_pair,fim_lambda0_reference,00000011,4,0.0,XX_q6_q7,IIIIIIXX,IIIIIIXX,5,3,0.4049479166666667,0.012472164101997406,-0.07962494064986382,0.016399640131079137,-0.02441997051822689,0.4293678871848936,0.4293678871848936,-0.05520497013163693,0.05520497013163693
fim_pair,fim_lambda0_reference,00000011,4,0.0,YY_q6_q7,IIIIIIYY,IIIIIIYY,1,3,0.470703125,0.007394411908594106,0.05654876797759509,0.016492129698051528,-0.02441997051822688,0.49512309551822686,0.49512309551822686,0.08096873849582197,0.08096873849582197
fim_pair,fim_lambda0_reference,00000011,4,0.0,YY_q6_q7,IIIIIIYY,IIIIIIYY,3,3,0.4283854166666667,0.017841392716204066,0.08027210885054904,0.0088102653471882,-0.02441997051822688,0.45280538718489355,0.45280538718489355,0.10469207936877592,0.10469207936877592
fim_pair,fim_lambda0_reference,00000011,4,0.0,YY_q6_q7,IIIIIIYY,IIIIIIYY,5,3,0.4140625,0.01926907368092284,0.07304197465958509,0.03158705367317146,-0.02441997051822688,0.43848247051822686,0.43848247051822686,0.09746194517781197,0.09746194517781197
fim_pair,fim_lambda0_reference,00000011,4,0.0,XX_q3_q4,IIIXXIII,IIIXXIII,1,3,0.11653645833333333,0.007920263711325808,0.11593550015186448,0.00810797008860914,-0.0006620510990948886,0.11719850943242821,0.11719850943242821,0.11659755125095936,0.11659755125095936
fim_pair,fim_lambda0_reference,00000011,4,0.0,XX_q3_q4,IIIXXIII,IIIXXIII,3,3,0.07291666666666667,0.009044559888964717,0.07026677913269318,0.009696349013848206,-0.0006620510990948886,0.07357871776576155,0.07357871776576155,0.07092883023178806,0.07092883023178806
